school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,nursery,internet,G1_mat,G2_mat,G3_mat,G1_por,G2_por,G3_por,student_id,schoolsup,freetime,guardian,higher,Dalc,famsup,traveltime,studytime,Walc,health,activities,absences,failures,famrel,paid,romantic,goout
MS,M,18,R,GT3,T,1,1,other,other,home,yes,yes,-1.0,-1.0,-1.0,8.0,9.0,10.0,MS_M_18_R_GT3_T_1_1_other_other_home_yes_yes,no,4.0,mother,no,3.0,no,2.0,1.0,4.0,4.0,yes,0.0,1.0,4.0,no,no,3.0
MS,F,18,R,GT3,T,1,1,at_home,at_home,course,no,yes,-1.0,-1.0,-1.0,9.0,11.0,10.0,MS_F_18_R_GT3_T_1_1_at_home_at_home_course_no_yes,no,2.0,mother,no,1.0,no,2.0,1.0,1.0,2.0,no,4.0,1.0,3.0,no,yes,3.0
MS,F,19,U,GT3,T,1,1,other,other,course,yes,yes,-1.0,-1.0,-1.0,7.0,8.0,9.0,MS_F_19_U_GT3_T_1_1_other_other_course_yes_yes,no,1.0,other,yes,4.0,yes,2.0,2.0,1.0,1.0,no,12.0,1.0,1.0,no,yes,4.0
MS,F,16,R,GT3,A,2,2,health,other,course,no,no,-1.0,-1.0,-1.0,8.0,10.0,10.0,MS_F_16_R_GT3_A_2_2_health_other_course_no_no,no,3.0,mother,yes,1.0,no,1.0,2.0,1.0,3.0,no,2.0,0.0,3.0,no,yes,2.0
MS,F,17,U,GT3,T,0,1,other,at_home,course,no,no,-1.0,-1.0,-1.0,9.0,9.0,10.0,MS_F_17_U_GT3_T_0_1_other_at_home_course_no_no,no,4.0,father,yes,3.0,no,2.0,1.0,5.0,5.0,yes,5.0,0.0,2.0,no,no,4.0
MS,F,16,R,LE3,T,1,2,at_home,other,course,yes,yes,-1.0,-1.0,-1.0,8.0,9.0,9.0,MS_F_16_R_LE3_T_1_2_at_home_other_course_yes_yes,no,4.0,mother,no,1.0,no,1.0,2.0,3.0,3.0,yes,0.0,0.0,4.0,no,no,5.0
MS,F,16,U,GT3,T,3,3,other,other,reputation,yes,yes,-1.0,-1.0,-1.0,14.0,13.0,13.0,MS_F_16_U_GT3_T_3_3_other_other_reputation_yes_yes,no,5.0,mother,no,1.0,no,1.0,1.0,1.0,4.0,yes,0.0,0.0,4.0,no,yes,4.0
MS,F,16,R,LE3,T,1,1,services,services,home,yes,yes,-1.0,-1.0,-1.0,14.0,14.0,14.0,MS_F_16_R_LE3_T_1_1_services_services_home_yes_yes,no,4.0,mother,yes,2.0,yes,1.0,1.0,2.0,4.0,yes,2.0,0.0,4.0,no,yes,4.0
MS,M,17,U,GT3,T,3,3,services,at_home,course,yes,no,-1.0,-1.0,-1.0,10.0,11.0,10.0,MS_M_17_U_GT3_T_3_3_services_at_home_course_yes_no,no,4.0,mother,yes,3.0,yes,2.0,4.0,4.0,5.0,yes,0.0,1.0,5.0,yes,no,5.0
MS,F,16,U,GT3,T,2,1,other,services,course,yes,yes,-1.0,-1.0,-1.0,14.0,13.0,14.0,MS_F_16_U_GT3_T_2_1_other_services_course_yes_yes,no,3.0,mother,yes,1.0,yes,1.0,2.0,1.0,1.0,yes,0.0,0.0,5.0,no,no,3.0
MS,F,16,U,GT3,T,2,2,services,other,course,yes,no,-1.0,-1.0,-1.0,17.0,16.0,16.0,MS_F_16_U_GT3_T_2_2_services_other_course_yes_no,no,2.0,mother,yes,1.0,yes,1.0,1.0,2.0,5.0,yes,0.0,0.0,4.0,yes,yes,5.0
MS,M,17,U,GT3,T,1,2,other,other,course,yes,yes,-1.0,-1.0,-1.0,6.0,7.0,7.0,MS_M_17_U_GT3_T_1_2_other_other_course_yes_yes,no,3.0,father,no,5.0,yes,1.0,1.0,5.0,1.0,yes,12.0,1.0,5.0,no,yes,5.0
MS,M,16,U,LE3,T,4,3,other,other,course,yes,yes,-1.0,-1.0,-1.0,14.0,12.0,13.0,MS_M_16_U_LE3_T_4_3_other_other_course_yes_yes,no,2.0,father,yes,1.0,no,1.0,1.0,5.0,5.0,yes,8.0,0.0,4.0,no,no,5.0
MS,M,17,R,LE3,T,2,2,services,services,other,yes,no,-1.0,-1.0,-1.0,10.0,8.0,9.0,MS_M_17_R_LE3_T_2_2_services_services_other_yes_no,no,3.0,mother,yes,3.0,yes,3.0,4.0,5.0,3.0,no,2.0,1.0,1.0,no,no,5.0
MS,F,16,U,GT3,T,1,1,other,other,course,yes,yes,-1.0,-1.0,-1.0,14.0,14.0,14.0,MS_F_16_U_GT3_T_1_1_other_other_course_yes_yes,yes,2.0,other,yes,1.0,yes,1.0,4.0,1.0,5.0,yes,0.0,0.0,2.0,no,no,1.0
MS,F,19,U,LE3,T,2,2,other,other,home,yes,yes,-1.0,-1.0,-1.0,12.0,13.0,13.0,MS_F_19_U_LE3_T_2_2_other_other_home_yes_yes,no,4.0,mother,yes,1.0,no,1.0,3.0,1.0,1.0,no,0.0,0.0,5.0,no,yes,5.0
MS,F,17,R,GT3,T,1,1,at_home,other,reputation,no,yes,-1.0,-1.0,-1.0,11.0,11.0,11.0,MS_F_17_R_GT3_T_1_1_at_home_other_reputation_no_yes,no,4.0,mother,yes,1.0,yes,2.0,1.0,2.0,5.0,yes,0.0,0.0,4.0,no,yes,5.0
MS,F,20,U,GT3,T,3,3,at_home,services,other,yes,yes,-1.0,-1.0,-1.0,11.0,9.0,10.0,MS_F_20_U_GT3_T_3_3_at_home_services_other_yes_yes,no,3.0,mother,yes,2.0,no,2.0,2.0,4.0,3.0,yes,8.0,1.0,3.0,no,yes,4.0
MS,F,17,U,LE3,T,1,1,other,services,course,yes,no,-1.0,-1.0,-1.0,11.0,11.0,10.0,MS_F_17_U_LE3_T_1_1_other_services_course_yes_no,no,3.0,father,yes,1.0,yes,1.0,3.0,1.0,3.0,no,0.0,0.0,4.0,no,yes,3.0
MS,M,17,R,GT3,T,2,2,other,other,course,no,yes,-1.0,-1.0,-1.0,10.0,9.0,9.0,MS_M_17_R_GT3_T_2_2_other_other_course_no_yes,no,4.0,mother,yes,1.0,yes,3.0,1.0,2.0,5.0,no,0.0,1.0,4.0,no,no,5.0
MS,F,16,R,LE3,T,1,1,at_home,other,course,yes,no,-1.0,-1.0,-1.0,16.0,17.0,18.0,MS_F_16_R_LE3_T_1_1_at_home_other_course_yes_no,no,3.0,father,yes,1.0,yes,3.0,2.0,1.0,1.0,no,0.0,0.0,5.0,no,no,2.0
MS,F,17,R,GT3,T,2,2,other,other,reputation,yes,no,-1.0,-1.0,-1.0,15.0,17.0,17.0,MS_F_17_R_GT3_T_2_2_other_other_reputation_yes_no,no,3.0,mother,yes,1.0,yes,2.0,2.0,1.0,1.0,yes,0.0,0.0,5.0,no,no,2.0
MS,F,17,U,GT3,A,1,0,other,other,other,yes,yes,-1.0,-1.0,-1.0,11.0,9.0,10.0,MS_F_17_U_GT3_A_1_0_other_other_other_yes_yes,no,4.0,mother,yes,1.0,no,2.0,2.0,1.0,4.0,no,1.0,0.0,4.0,no,yes,5.0
MS,F,18,R,GT3,T,1,1,at_home,other,other,yes,yes,-1.0,-1.0,-1.0,7.0,7.0,7.0,MS_F_18_R_GT3_T_1_1_at_home_other_other_yes_yes,no,3.0,mother,yes,1.0,yes,1.0,2.0,1.0,5.0,no,9.0,1.0,4.0,no,yes,2.0
MS,F,16,U,GT3,T,3,1,other,other,course,yes,yes,-1.0,-1.0,-1.0,8.0,6.0,8.0,MS_F_16_U_GT3_T_3_1_other_other_course_yes_yes,no,1.0,mother,yes,1.0,no,1.0,1.0,3.0,1.0,yes,0.0,0.0,3.0,no,no,3.0
MS,F,16,U,GT3,T,3,2,services,at_home,course,yes,yes,-1.0,-1.0,-1.0,7.0,6.0,7.0,MS_F_16_U_GT3_T_3_2_services_at_home_course_yes_yes,no,1.0,mother,yes,1.0,no,1.0,1.0,4.0,3.0,no,2.0,0.0,3.0,no,no,3.0
MS,F,18,U,LE3,T,1,1,other,at_home,reputation,yes,no,-1.0,-1.0,-1.0,9.0,8.0,10.0,MS_F_18_U_LE3_T_1_1_other_at_home_reputation_yes_no,yes,3.0,mother,yes,1.0,no,2.0,2.0,4.0,3.0,no,8.0,0.0,2.0,no,no,5.0
MS,F,16,R,GT3,T,4,4,health,teacher,reputation,no,yes,-1.0,-1.0,-1.0,14.0,16.0,16.0,MS_F_16_R_GT3_T_4_4_health_teacher_reputation_no_yes,no,3.0,father,yes,2.0,no,1.0,2.0,3.0,2.0,yes,0.0,0.0,4.0,no,yes,3.0
MS,F,16,R,LE3,T,1,2,other,other,reputation,yes,yes,-1.0,-1.0,-1.0,14.0,14.0,15.0,MS_F_16_R_LE3_T_1_2_other_other_reputation_yes_yes,no,4.0,mother,yes,1.0,no,2.0,1.0,4.0,2.0,yes,0.0,0.0,5.0,no,no,5.0
MS,F,18,U,GT3,A,2,4,other,services,reputation,yes,yes,-1.0,-1.0,-1.0,8.0,5.0,8.0,MS_F_18_U_GT3_A_2_4_other_services_reputation_yes_yes,no,3.0,father,yes,1.0,yes,1.0,2.0,3.0,1.0,no,8.0,1.0,2.0,no,no,2.0
MS,M,16,R,GT3,T,2,1,other,services,reputation,yes,yes,-1.0,-1.0,-1.0,8.0,7.0,0.0,MS_M_16_R_GT3_T_2_1_other_services_reputation_yes_yes,no,2.0,mother,yes,1.0,no,2.0,2.0,1.0,2.0,yes,0.0,0.0,5.0,no,no,1.0
MS,F,16,U,LE3,T,1,1,at_home,other,other,yes,yes,-1.0,-1.0,-1.0,6.0,8.0,8.0,MS_F_16_U_LE3_T_1_1_at_home_other_other_yes_yes,no,3.0,mother,yes,1.0,yes,3.0,2.0,3.0,5.0,no,6.0,0.0,4.0,no,no,2.0
MS,F,16,R,GT3,T,2,3,at_home,services,other,yes,yes,-1.0,-1.0,-1.0,8.0,10.0,10.0,MS_F_16_R_GT3_T_2_3_at_home_services_other_yes_yes,no,3.0,mother,yes,1.0,yes,2.0,2.0,1.0,2.0,yes,0.0,0.0,3.0,no,no,3.0
MS,F,16,U,GT3,T,4,4,health,health,course,yes,yes,-1.0,-1.0,-1.0,8.0,8.0,8.0,MS_F_16_U_GT3_T_4_4_health_health_course_yes_yes,no,3.0,mother,yes,1.0,yes,1.0,2.0,2.0,3.0,no,4.0,0.0,4.0,no,yes,4.0
MS,M,18,U,LE3,T,4,4,at_home,health,home,yes,yes,-1.0,-1.0,-1.0,5.0,6.0,6.0,MS_M_18_U_LE3_T_4_4_at_home_health_home_yes_yes,no,5.0,mother,no,5.0,yes,1.0,4.0,5.0,5.0,yes,2.0,0.0,5.0,no,yes,5.0
MS,F,16,R,LE3,T,3,4,at_home,other,other,no,no,-1.0,-1.0,-1.0,7.0,9.0,8.0,MS_F_16_R_LE3_T_3_4_at_home_other_other_no_no,no,2.0,mother,yes,1.0,yes,3.0,2.0,1.0,2.0,no,2.0,0.0,4.0,no,no,1.0
MS,M,17,U,LE3,T,4,4,other,services,home,yes,yes,-1.0,-1.0,-1.0,15.0,14.0,16.0,MS_M_17_U_LE3_T_4_4_other_services_home_yes_yes,no,4.0,mother,yes,1.0,yes,1.0,3.0,2.0,5.0,no,0.0,0.0,4.0,no,no,3.0
MS,F,17,R,GT3,T,4,1,other,other,other,yes,yes,-1.0,-1.0,-1.0,13.0,14.0,14.0,MS_F_17_R_GT3_T_4_1_other_other_other_yes_yes,no,2.0,mother,yes,1.0,no,1.0,1.0,2.0,5.0,no,1.0,0.0,4.0,no,yes,3.0
MS,M,16,U,LE3,T,2,2,services,services,other,yes,no,-1.0,-1.0,-1.0,10.0,9.0,10.0,MS_M_16_U_LE3_T_2_2_services_services_other_yes_no,no,1.0,mother,yes,2.0,no,4.0,3.0,2.0,3.0,no,0.0,0.0,5.0,no,no,3.0
MS,F,17,R,GT3,T,2,2,at_home,other,other,yes,yes,-1.0,-1.0,-1.0,9.0,9.0,9.0,MS_F_17_R_GT3_T_2_2_at_home_other_other_yes_yes,no,1.0,mother,yes,1.0,yes,1.0,1.0,2.0,5.0,no,5.0,0.0,5.0,yes,no,3.0
MS,F,16,U,LE3,T,4,4,services,services,other,yes,no,-1.0,-1.0,-1.0,11.0,11.0,11.0,MS_F_16_U_LE3_T_4_4_services_services_other_yes_no,no,1.0,father,yes,1.0,yes,2.0,1.0,2.0,5.0,no,1.0,0.0,5.0,no,no,3.0
MS,M,17,U,GT3,T,3,3,services,services,home,yes,yes,-1.0,-1.0,-1.0,7.0,10.0,9.0,MS_M_17_U_GT3_T_3_3_services_services_home_yes_yes,no,1.0,mother,yes,5.0,yes,1.0,1.0,5.0,3.0,yes,8.0,0.0,4.0,no,no,4.0
MS,M,17,U,GT3,T,1,1,at_home,services,other,yes,yes,-1.0,-1.0,-1.0,10.0,10.0,10.0,MS_M_17_U_GT3_T_1_1_at_home_services_other_yes_yes,no,1.0,mother,yes,3.0,no,3.0,2.0,3.0,1.0,no,0.0,0.0,5.0,no,yes,3.0
MS,M,16,U,GT3,T,2,1,health,services,other,no,yes,-1.0,-1.0,-1.0,9.0,7.0,8.0,MS_M_16_U_GT3_T_2_1_health_services_other_no_yes,no,2.0,mother,yes,1.0,no,2.0,2.0,4.0,5.0,no,2.0,0.0,4.0,no,yes,2.0
MS,F,16,U,LE3,T,2,1,other,services,other,yes,yes,-1.0,-1.0,-1.0,14.0,15.0,16.0,MS_F_16_U_LE3_T_2_1_other_services_other_yes_yes,no,2.0,mother,yes,1.0,no,1.0,2.0,1.0,3.0,no,0.0,0.0,3.0,no,yes,2.0
MS,M,16,U,LE3,T,4,4,teacher,health,other,yes,yes,-1.0,-1.0,-1.0,11.0,12.0,12.0,MS_M_16_U_LE3_T_4_4_teacher_health_other_yes_yes,no,1.0,father,yes,2.0,yes,1.0,1.0,5.0,5.0,no,0.0,0.0,4.0,no,no,2.0
MS,M,15,R,GT3,T,1,2,other,services,course,yes,no,-1.0,-1.0,-1.0,9.0,11.0,10.0,MS_M_15_R_GT3_T_1_2_other_services_course_yes_no,no,5.0,mother,yes,1.0,yes,3.0,2.0,3.0,5.0,yes,11.0,0.0,5.0,no,no,5.0
MS,M,15,U,LE3,A,2,2,other,other,reputation,yes,no,-1.0,-1.0,-1.0,13.0,14.0,14.0,MS_M_15_U_LE3_A_2_2_other_other_reputation_yes_no,no,4.0,mother,yes,2.0,yes,3.0,4.0,3.0,5.0,yes,8.0,0.0,5.0,no,no,5.0
MS,M,15,U,LE3,A,2,1,services,services,course,yes,yes,-1.0,-1.0,-1.0,12.0,13.0,12.0,MS_M_15_U_LE3_A_2_1_services_services_course_yes_yes,no,3.0,mother,yes,1.0,no,1.0,1.0,2.0,5.0,yes,11.0,0.0,4.0,no,no,3.0
MS,F,16,R,LE3,T,2,2,other,other,course,no,no,-1.0,-1.0,-1.0,11.0,11.0,11.0,MS_F_16_R_LE3_T_2_2_other_other_course_no_no,no,3.0,mother,yes,2.0,yes,1.0,3.0,2.0,5.0,no,2.0,0.0,4.0,no,yes,3.0
MS,F,16,U,LE3,T,4,1,other,other,home,yes,yes,-1.0,-1.0,-1.0,9.0,10.0,10.0,MS_F_16_U_LE3_T_4_1_other_other_home_yes_yes,no,2.0,mother,yes,2.0,yes,2.0,2.0,2.0,1.0,yes,8.0,0.0,1.0,no,no,4.0
MS,F,17,U,GT3,T,3,2,at_home,other,home,yes,no,-1.0,-1.0,-1.0,9.0,11.0,11.0,MS_F_17_U_GT3_T_3_2_at_home_other_home_yes_no,no,3.0,mother,yes,2.0,no,2.0,1.0,2.0,1.0,no,5.0,0.0,4.0,no,yes,3.0
MS,F,17,R,GT3,T,2,2,other,other,other,yes,no,-1.0,-1.0,-1.0,11.0,9.0,11.0,MS_F_17_R_GT3_T_2_2_other_other_other_yes_no,yes,1.0,mother,yes,1.0,no,2.0,2.0,1.0,5.0,no,0.0,0.0,5.0,yes,no,3.0
MS,F,16,U,GT3,T,4,4,teacher,services,course,yes,yes,-1.0,-1.0,-1.0,10.0,11.0,12.0,MS_F_16_U_GT3_T_4_4_teacher_services_course_yes_yes,no,3.0,mother,yes,1.0,yes,2.0,3.0,4.0,5.0,no,1.0,0.0,5.0,no,yes,5.0
MS,M,17,R,GT3,T,4,4,health,other,course,yes,yes,-1.0,-1.0,-1.0,9.0,9.0,8.0,MS_M_17_R_GT3_T_4_4_health_other_course_yes_yes,no,3.0,father,yes,1.0,no,3.0,1.0,3.0,5.0,yes,2.0,3.0,3.0,no,yes,3.0
MS,M,17,R,LE3,T,1,3,other,other,course,yes,no,-1.0,-1.0,-1.0,12.0,11.0,12.0,MS_M_17_R_LE3_T_1_3_other_other_course_yes_no,no,1.0,father,yes,3.0,no,2.0,1.0,3.0,5.0,yes,2.0,0.0,5.0,no,yes,2.0
MS,M,17,U,GT3,T,3,4,services,other,other,no,yes,-1.0,-1.0,-1.0,8.0,9.0,8.0,MS_M_17_U_GT3_T_3_4_services_other_other_no_yes,no,4.0,mother,yes,3.0,yes,1.0,2.0,4.0,5.0,yes,8.0,1.0,5.0,no,yes,4.0
MS,F,17,U,GT3,T,4,4,health,health,course,yes,yes,-1.0,-1.0,-1.0,13.0,15.0,16.0,MS_F_17_U_GT3_T_4_4_health_health_course_yes_yes,no,2.0,father,yes,1.0,yes,1.0,2.0,1.0,5.0,no,0.0,0.0,5.0,no,no,5.0
MS,M,16,R,LE3,T,4,1,other,at_home,other,yes,yes,-1.0,-1.0,-1.0,10.0,11.0,11.0,MS_M_16_R_LE3_T_4_1_other_at_home_other_yes_yes,no,1.0,father,yes,2.0,no,1.0,1.0,1.0,2.0,no,0.0,0.0,4.0,no,no,2.0
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,yes,yes,-1.0,-1.0,-1.0,11.0,10.0,11.0,MS_F_17_U_GT3_A_1_1_at_home_at_home_other_yes_yes,no,5.0,mother,yes,1.0,no,1.0,2.0,2.0,3.0,yes,2.0,0.0,4.0,no,yes,5.0
MS,F,17,R,GT3,T,4,2,other,other,course,no,yes,-1.0,-1.0,-1.0,17.0,18.0,18.0,MS_F_17_R_GT3_T_4_2_other_other_course_no_yes,yes,3.0,mother,yes,2.0,yes,2.0,2.0,3.0,5.0,no,0.0,0.0,4.0,no,no,3.0
MS,M,16,U,LE3,A,2,2,other,services,course,no,yes,-1.0,-1.0,-1.0,12.0,13.0,13.0,MS_M_16_U_LE3_A_2_2_other_services_course_no_yes,no,1.0,father,yes,2.0,yes,2.0,2.0,2.0,5.0,no,0.0,0.0,4.0,no,yes,2.0
MS,M,17,U,GT3,T,3,2,other,other,other,yes,yes,-1.0,-1.0,-1.0,13.0,14.0,13.0,MS_M_17_U_GT3_T_3_2_other_other_other_yes_yes,no,1.0,father,yes,2.0,yes,2.0,2.0,2.0,1.0,no,0.0,0.0,4.0,yes,no,2.0
MS,M,19,U,GT3,T,1,1,other,other,other,yes,yes,-1.0,-1.0,-1.0,9.0,9.0,10.0,MS_M_19_U_GT3_T_1_1_other_other_other_yes_yes,no,4.0,mother,no,3.0,yes,1.0,2.0,4.0,4.0,yes,2.0,2.0,4.0,no,no,3.0
MS,M,17,U,LE3,A,1,0,other,other,home,yes,no,-1.0,-1.0,-1.0,11.0,11.0,12.0,MS_M_17_U_LE3_A_1_0_other_other_home_yes_no,no,1.0,mother,yes,1.0,no,1.0,1.0,1.0,5.0,no,4.0,0.0,4.0,no,yes,2.0
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,yes,yes,-1.0,-1.0,-1.0,10.0,11.0,10.0,MS_F_17_R_GT3_T_1_1_at_home_at_home_course_yes_yes,no,5.0,father,no,2.0,yes,2.0,1.0,2.0,4.0,yes,3.0,0.0,3.0,no,yes,5.0
MS,F,16,R,GT3,T,1,2,other,other,home,no,yes,-1.0,-1.0,-1.0,13.0,14.0,13.0,MS_F_16_R_GT3_T_1_2_other_other_home_no_yes,yes,3.0,father,yes,1.0,yes,1.0,3.0,1.0,3.0,no,5.0,0.0,4.0,no,yes,4.0
MS,M,16,R,LE3,T,1,2,other,at_home,course,yes,no,-1.0,-1.0,-1.0,9.0,10.0,11.0,MS_M_16_R_LE3_T_1_2_other_at_home_course_yes_no,no,4.0,mother,yes,2.0,no,1.0,1.0,4.0,5.0,no,4.0,0.0,4.0,no,no,4.0
MS,F,17,R,GT3,T,3,1,other,other,course,no,yes,-1.0,-1.0,-1.0,7.0,9.0,10.0,MS_F_17_R_GT3_T_3_1_other_other_course_no_yes,no,4.0,mother,yes,1.0,yes,2.0,2.0,1.0,5.0,yes,2.0,3.0,5.0,no,yes,4.0
MS,M,17,R,GT3,T,2,2,other,other,course,yes,no,-1.0,-1.0,-1.0,8.0,13.0,10.0,MS_M_17_R_GT3_T_2_2_other_other_course_yes_no,no,5.0,mother,no,3.0,no,2.0,1.0,5.0,5.0,yes,0.0,0.0,5.0,no,yes,5.0
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,yes,no,-1.0,-1.0,-1.0,12.0,12.0,13.0,MS_M_18_R_GT3_T_1_0_at_home_at_home_course_yes_no,yes,3.0,other,yes,1.0,yes,3.0,1.0,1.0,4.0,no,0.0,1.0,4.0,no,no,2.0
MS,M,17,R,GT3,T,1,1,other,services,course,no,yes,-1.0,-1.0,-1.0,10.0,9.0,10.0,MS_M_17_R_GT3_T_1_1_other_services_course_no_yes,no,5.0,mother,yes,1.0,yes,2.0,1.0,3.0,2.0,yes,0.0,0.0,4.0,no,yes,5.0
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,yes,no,-1.0,-1.0,-1.0,10.0,9.0,10.0,MS_M_18_U_LE3_T_1_1_at_home_at_home_course_yes_no,no,3.0,mother,yes,1.0,yes,2.0,2.0,4.0,5.0,yes,6.0,0.0,4.0,no,no,3.0
MS,F,16,R,LE3,T,2,2,other,services,course,yes,no,-1.0,-1.0,-1.0,11.0,13.0,12.0,MS_F_16_R_LE3_T_2_2_other_services_course_yes_no,no,4.0,father,yes,1.0,no,1.0,2.0,1.0,1.0,yes,0.0,0.0,5.0,no,yes,3.0
MS,M,17,U,GT3,T,2,2,other,other,course,yes,no,-1.0,-1.0,-1.0,7.0,0.0,0.0,MS_M_17_U_GT3_T_2_2_other_other_course_yes_no,no,2.0,mother,yes,2.0,no,1.0,1.0,3.0,5.0,yes,0.0,1.0,1.0,no,yes,1.0
MS,M,16,R,GT3,T,3,2,services,other,course,yes,yes,-1.0,-1.0,-1.0,11.0,9.0,10.0,MS_M_16_R_GT3_T_3_2_services_other_course_yes_yes,no,5.0,father,yes,2.0,no,2.0,1.0,3.0,5.0,no,2.0,0.0,4.0,no,no,5.0
MS,M,16,R,LE3,T,1,1,at_home,other,course,yes,yes,-1.0,-1.0,-1.0,10.0,10.0,9.0,MS_M_16_R_LE3_T_1_1_at_home_other_course_yes_yes,no,5.0,mother,yes,2.0,no,2.0,1.0,4.0,5.0,yes,0.0,0.0,4.0,no,no,5.0
MS,M,18,R,GT3,T,1,1,services,other,course,yes,yes,-1.0,-1.0,-1.0,9.0,7.0,9.0,MS_M_18_R_GT3_T_1_1_services_other_course_yes_yes,no,3.0,other,no,2.0,yes,2.0,1.0,3.0,5.0,no,2.0,1.0,5.0,no,yes,3.0
MS,M,18,R,GT3,T,3,2,services,other,course,yes,yes,-1.0,-1.0,-1.0,4.0,0.0,0.0,MS_M_18_R_GT3_T_3_2_services_other_course_yes_yes,no,3.0,mother,no,2.0,no,1.0,1.0,2.0,5.0,no,0.0,1.0,2.0,no,no,1.0
MS,M,19,U,GT3,T,3,2,at_home,services,course,yes,no,-1.0,-1.0,-1.0,6.0,11.0,9.0,MS_M_19_U_GT3_T_3_2_at_home_services_course_yes_no,no,2.0,mother,yes,1.0,no,2.0,1.0,1.0,3.0,yes,4.0,3.0,3.0,no,no,1.0
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,yes,yes,-1.0,-1.0,-1.0,4.0,8.0,8.0,MS_M_18_U_GT3_T_3_3_at_home_at_home_course_yes_yes,no,4.0,mother,no,1.0,yes,1.0,2.0,3.0,3.0,yes,9.0,2.0,4.0,no,no,5.0
MS,M,16,R,GT3,T,2,2,services,services,course,yes,yes,-1.0,-1.0,-1.0,7.0,8.0,8.0,MS_M_16_R_GT3_T_2_2_services_services_course_yes_yes,no,4.0,mother,yes,2.0,yes,2.0,1.0,4.0,4.0,yes,6.0,0.0,5.0,no,yes,3.0
MS,M,19,U,GT3,T,2,1,at_home,other,course,no,yes,-1.0,-1.0,-1.0,8.0,9.0,9.0,MS_M_19_U_GT3_T_2_1_at_home_other_course_no_yes,no,4.0,other,no,1.0,no,2.0,1.0,3.0,5.0,yes,4.0,3.0,4.0,no,yes,3.0
MS,F,16,U,GT3,A,3,2,services,at_home,course,yes,no,-1.0,-1.0,-1.0,5.0,5.0,7.0,MS_F_16_U_GT3_A_3_2_services_at_home_course_yes_no,no,5.0,mother,yes,1.0,yes,2.0,2.0,1.0,1.0,yes,8.0,2.0,2.0,no,yes,5.0
MS,F,17,U,GT3,T,1,1,other,at_home,course,yes,no,-1.0,-1.0,-1.0,7.0,9.0,10.0,MS_F_17_U_GT3_T_1_1_other_at_home_course_yes_no,no,3.0,mother,yes,1.0,yes,1.0,1.0,2.0,5.0,yes,9.0,0.0,4.0,no,no,2.0
MS,M,20,R,GT3,T,1,1,other,other,course,yes,yes,-1.0,-1.0,-1.0,8.0,11.0,10.0,MS_M_20_R_GT3_T_1_1_other_other_course_yes_yes,no,4.0,other,no,2.0,yes,2.0,1.0,4.0,4.0,no,12.0,1.0,4.0,no,yes,3.0
MS,F,18,R,GT3,A,4,3,services,services,course,yes,yes,-1.0,-1.0,-1.0,10.0,11.0,10.0,MS_F_18_R_GT3_A_4_3_services_services_course_yes_yes,no,4.0,mother,yes,3.0,yes,1.0,1.0,4.0,2.0,no,8.0,0.0,5.0,no,no,4.0
MS,F,18,U,GT3,A,1,2,at_home,other,course,yes,no,-1.0,-1.0,-1.0,6.0,8.0,8.0,MS_F_18_U_GT3_A_1_2_at_home_other_course_yes_no,no,3.0,mother,yes,1.0,yes,2.0,2.0,1.0,5.0,no,2.0,2.0,4.0,no,no,3.0
MS,F,19,U,LE3,A,1,1,at_home,other,course,yes,no,-1.0,-1.0,-1.0,6.0,8.0,7.0,MS_F_19_U_LE3_A_1_1_at_home_other_course_yes_no,no,4.0,mother,no,1.0,yes,1.0,1.0,1.0,5.0,no,0.0,0.0,1.0,no,no,4.0
MS,F,18,R,GT3,T,2,2,other,other,other,yes,yes,-1.0,-1.0,-1.0,8.0,6.0,0.0,MS_F_18_R_GT3_T_2_2_other_other_other_yes_yes,no,5.0,mother,no,1.0,no,2.0,1.0,1.0,3.0,no,0.0,1.0,5.0,no,yes,5.0
MS,F,17,R,GT3,T,0,0,at_home,other,course,yes,yes,-1.0,-1.0,-1.0,10.0,11.0,11.0,MS_F_17_R_GT3_T_0_0_at_home_other_course_yes_yes,no,4.0,mother,yes,1.0,yes,2.0,1.0,1.0,5.0,no,0.0,0.0,4.0,no,no,3.0
MS,F,17,R,LE3,A,3,1,other,at_home,course,yes,no,-1.0,-1.0,-1.0,8.0,7.0,8.0,MS_F_17_R_LE3_A_3_1_other_at_home_course_yes_no,no,2.0,other,no,2.0,yes,2.0,3.0,2.0,3.0,no,5.0,0.0,4.0,yes,no,3.0
MS,F,17,U,GT3,T,4,2,teacher,services,home,yes,yes,-1.0,-1.0,-1.0,8.0,8.0,0.0,MS_F_17_U_GT3_T_4_2_teacher_services_home_yes_yes,yes,5.0,mother,yes,1.0,yes,1.0,2.0,3.0,5.0,yes,0.0,0.0,5.0,no,no,5.0
